Record Date,Parent ID,Classification ID,Classification Description,Current Month Gross Receipts Amount,Current Month Gross Outlay Amount,Current Month Deficit Surplus Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2024-11-30,null,55362602,FY 2024,null,null,null,1,1,1,10,S,SL,1,1,2025,1,2024,4,11,30
2024-11-30,55362602,55362614,October,403433540919.80,469997092049.53,66563551129.73,1,2,2,20,D,MTH,2,1.1,2025,1,2024,4,11,30
2024-11-30,55362602,55362615,November,274830035781.15,588842038068.24,314012002287.09,1,3,3,30,D,MTH,2,1.2,2025,1,2024,4,11,30
2024-11-30,55362602,55362618,December,429310654566.08,558664769130.32,129354114564.24,1,4,4,40,D,MTH,2,1.3,2025,1,2024,4,11,30
2024-11-30,55362602,55362620,January,477319655457.16,499250008026.88,21930352569.72,1,5,5,50,D,MTH,2,1.4,2025,1,2024,4,11,30
2024-11-30,55362602,55362623,February,271126068759.09,567400720600.28,296274651841.19,1,6,6,60,D,MTH,2,1.5,2025,1,2024,4,11,30
2024-11-30,55362602,55362625,March,332078814395.98,568634767671.20,236555953275.22,1,7,7,70,D,MTH,2,1.6,2025,1,2024,4,11,30
2024-11-30,55362602,55362627,April,776198093176.94,566668786551.61,-209529306625.33,1,8,8,80,D,MTH,2,1.7,2025,1,2024,4,11,30
2024-11-30,55362602,55362629,May,323646986978.40,670777880670.05,347130893691.65,1,9,9,90,D,MTH,2,1.8,2025,1,2024,4,11,30
2024-11-30,55362602,55362631,June,466254918407.16,537220210883.50,70965292476.34,1,10,10,100,D,MTH,2,1.9,2025,1,2024,4,11,30
2024-11-30,55362602,55362633,July,330377428300.09,574118515597.52,243741087297.43,1,11,11,110,D,MTH,2,1.10,2025,1,2024,4,11,30
2024-11-30,55362602,55362636,August,306539737019.32,686620142453.82,380080405434.50,1,12,12,120,D,MTH,2,1.11,2025,1,2024,4,11,30
2024-11-30,55362602,55362638,September,526988280615.09,462290342702.83,-64697937912.26,1,13,13,130,D,MTH,2,1.12,2025,1,2024,4,11,30
2024-11-30,55362602,55362640,Year-to-Date,4918104214376.26,6750485274405.78,1832381060029.52,1,14,14,140,T,SL,2,1.13,2025,1,2024,4,11,30
2024-11-30,null,55362643,FY 2025,null,null,null,1,15,15,150,S,SL,1,2,2025,1,2024,4,11,30
2024-11-30,55362643,55362646,October,326770236058.10,584220579250.01,257450343191.91,1,16,16,160,D,MTH,2,2.1,2025,1,2024,4,11,30
2024-11-30,55362643,55362648,November,301754299812.79,668517364180.86,366763064368.07,1,17,17,170,D,MTH,2,2.2,2025,1,2024,4,11,30
2024-11-30,55362643,55362650,Year-to-Date,628524535870.89,1252737943430.87,624213407559.98,1,18,18,280,T,SL,2,2.3,2025,1,2024,4,11,30
2024-10-31,55269275,55269284,October,326770236058.10,584220579250.01,257450343191.91,1,16,16,160,D,MTH,2,2.1,2025,1,2024,4,10,31
2024-10-31,55269275,55269288,Year-to-Date,326770236058.10,584220579250.01,257450343191.91,1,17,17,280,T,SL,2,2.2,2025,1,2024,4,10,31
2024-10-31,55269168,55269253,July,330377428300.09,574118515597.52,243741087297.43,1,11,11,110,D,MTH,2,1.10,2025,1,2024,4,10,31
2024-10-31,55269168,55269257,August,306539737019.32,686620142453.82,380080405434.50,1,12,12,120,D,MTH,2,1.11,2025,1,2024,4,10,31
2024-10-31,55269168,55269262,September,526988280615.09,462290342702.83,-64697937912.26,1,13,13,130,D,MTH,2,1.12,2025,1,2024,4,10,31
2024-10-31,55269168,55269266,Year-to-Date,4918104214376.26,6750485274405.78,1832381060029.52,1,14,14,140,T,SL,2,1.13,2025,1,2024,4,10,31
2024-10-31,null,55269275,FY 2025,null,null,null,1,15,15,150,S,SL,1,2,2025,1,2024,4,10,31
2024-10-31,55269168,55269239,April,776198093176.94,566668786551.61,-209529306625.33,1,8,8,80,D,MTH,2,1.7,2025,1,2024,4,10,31
2024-10-31,55269168,55269244,May,323646986978.40,670777880670.05,347130893691.65,1,9,9,90,D,MTH,2,1.8,2025,1,2024,4,10,31
2024-10-31,55269168,55269248,June,466254918407.16,537220210883.50,70965292476.34,1,10,10,100,D,MTH,2,1.9,2025,1,2024,4,10,31
2024-10-31,null,55269168,FY 2024,null,null,null,1,1,1,10,S,SL,1,1,2025,1,2024,4,10,31
2024-10-31,55269168,55269176,October,403433540919.80,469997092049.53,66563551129.73,1,2,2,20,D,MTH,2,1.1,2025,1,2024,4,10,31
2024-10-31,55269168,55269186,November,274830035781.15,588842038068.24,314012002287.09,1,3,3,30,D,MTH,2,1.2,2025,1,2024,4,10,31
2024-10-31,55269168,55269190,December,429310654566.08,558664769130.32,129354114564.24,1,4,4,40,D,MTH,2,1.3,2025,1,2024,4,10,31
2024-10-31,55269168,55269226,January,477319655457.16,499250008026.88,21930352569.72,1,5,5,50,D,MTH,2,1.4,2025,1,2024,4,10,31
2024-10-31,55269168,55269230,February,271126068759.09,567400720600.28,296274651841.19,1,6,6,60,D,MTH,2,1.5,2025,1,2024,4,10,31
2024-10-31,55269168,55269235,March,332078814395.98,568634767671.20,236555953275.22,1,7,7,70,D,MTH,2,1.6,2025,1,2024,4,10,31
2024-09-30,54962170,54962173,December,454942371659.52,539943108237.40,85000736577.88,1,4,4,40,D,MTH,2,1.3,2024,4,2024,3,09,30
2024-09-30,null,54962170,FY 2023,null,null,null,1,1,1,10,S,SL,1,1,2024,4,2024,3,09,30
2024-09-30,54962170,54962171,October,318500079859.09,406374243972.26,87874164113.17,1,2,2,20,D,MTH,2,1.1,2024,4,2024,3,09,30
2024-09-30,54962170,54962172,November,252110808982.40,500645689634.98,248534880652.58,1,3,3,30,D,MTH,2,1.2,2024,4,2024,3,09,30
2024-09-30,54962170,54962183,August,283130206157.26,193874633463.53,-89255572693.73,1,12,12,120,D,MTH,2,1.11,2024,4,2024,3,09,30
2024-09-30,54962170,54962198,September,467474927288.69,638189864949.25,170714937660.56,1,13,13,130,D,MTH,2,1.12,2024,4,2024,3,09,30
2024-09-30,54962170,54962201,Year-to-Date,4439285983839.27,6134525719857.94,1695239736018.67,1,14,14,140,T,SL,2,1.13,2024,4,2024,3,09,30
2024-09-30,null,54962205,FY 2024,null,null,null,1,15,15,150,S,SL,1,2,2024,4,2024,3,09,30
2024-09-30,54962205,54962209,October,403433540919.80,469997092049.53,66563551129.73,1,16,16,160,D,MTH,2,2.1,2024,4,2024,3,09,30
2024-09-30,54962205,54962212,November,274830035781.15,588842038068.24,314012002287.09,1,17,17,170,D,MTH,2,2.2,2024,4,2024,3,09,30
2024-09-30,54962205,54962215,December,429310654566.08,558664769130.32,129354114564.24,1,18,18,180,D,MTH,2,2.3,2024,4,2024,3,09,30
2024-09-30,54962205,54962216,January,477319655457.16,499250008026.88,21930352569.72,1,19,19,190,D,MTH,2,2.4,2024,4,2024,3,09,30
2024-09-30,54962205,54962218,February,271126068759.09,567400720600.28,296274651841.19,1,20,20,200,D,MTH,2,2.5,2024,4,2024,3,09,30
2024-09-30,54962205,54962221,March,332078814395.98,568634767671.20,236555953275.22,1,21,21,210,D,MTH,2,2.6,2024,4,2024,3,09,30
2024-09-30,54962205,54962223,April,776198093176.94,566668786551.61,-209529306625.33,1,22,22,220,D,MTH,2,2.7,2024,4,2024,3,09,30
2024-09-30,54962205,54962227,May,323646986978.40,670777880670.05,347130893691.65,1,23,23,230,D,MTH,2,2.8,2024,4,2024,3,09,30
2024-09-30,54962205,54962282,June,466254918407.16,537220210883.50,70965292476.34,1,24,24,240,D,MTH,2,2.9,2024,4,2024,3,09,30
2024-09-30,54962205,54962286,July,330377428300.09,574118515597.52,243741087297.43,1,25,25,250,D,MTH,2,2.10,2024,4,2024,3,09,30
2024-09-30,54962205,54962289,August,306539737019.32,686620142453.82,380080405434.50,1,26,26,260,D,MTH,2,2.11,2024,4,2024,3,09,30
2024-09-30,54962205,54962292,September,527619710977.08,463356702109.34,-64263008867.74,1,27,27,270,D,MTH,2,2.12,2024,4,2024,3,09,30
2024-09-30,54962205,54962295,Year-to-Date,4918735644738.25,6751551633812.29,1832815989074.04,1,28,28,280,T,SL,2,2.13,2024,4,2024,3,09,30
2024-09-30,54962170,54962174,January,447288317962.29,486072090101.51,38783772139.22,1,5,5,50,D,MTH,2,1.4,2024,4,2024,3,09,30
2024-09-30,54962170,54962175,February,262113909495.88,524547752690.11,262433843194.23,1,6,6,60,D,MTH,2,1.5,2024,4,2024,3,09,30
2024-09-30,54962170,54962176,March,313240364412.41,691675379586.27,378435015173.86,1,7,7,70,D,MTH,2,1.6,2024,4,2024,3,09,30
2024-09-30,54962170,54962177,April,638520361158.51,462339570809.39,-176180790349.12,1,8,8,80,D,MTH,2,1.7,2024,4,2024,3,09,30
2024-09-30,54962170,54962179,May,307486880350.41,547835120008.78,240348239658.37,1,9,9,90,D,MTH,2,1.8,2024,4,2024,3,09,30
2024-09-30,54962170,54962180,June,418316902368.96,646085314907.01,227768412538.05,1,10,10,100,D,MTH,2,1.9,2024,4,2024,3,09,30
2024-09-30,54962170,54962181,July,276160854143.85,496942951497.45,220782097353.60,1,11,11,110,D,MTH,2,1.10,2024,4,2024,3,09,30
2024-08-31,54727723,54727741,July,276160854143.85,496942951497.45,220782097353.60,1,11,11,110,D,MTH,2,1.10,2024,4,2024,3,08,31
2024-08-31,54727723,54727746,August,283130206157.26,193874633463.53,-89255572693.73,1,12,12,120,D,MTH,2,1.11,2024,4,2024,3,08,31
2024-08-31,54727723,54727748,September,467474927288.69,638189864949.25,170714937660.56,1,13,13,130,D,MTH,2,1.12,2024,4,2024,3,08,31
2024-08-31,54727723,54727751,Year-to-Date,4439285983839.27,6134525719857.94,1695239736018.67,1,14,14,140,T,SL,2,1.13,2024,4,2024,3,08,31
2024-08-31,null,54727759,FY 2024,null,null,null,1,15,15,150,S,SL,1,2,2024,4,2024,3,08,31
2024-08-31,54727759,54727765,October,403433540919.80,469997092049.53,66563551129.73,1,16,16,160,D,MTH,2,2.1,2024,4,2024,3,08,31
2024-08-31,54727759,54727769,November,274830035781.15,588842038068.24,314012002287.09,1,17,17,170,D,MTH,2,2.2,2024,4,2024,3,08,31
2024-08-31,54727723,54727731,February,262113909495.88,524547752690.11,262433843194.23,1,6,6,60,D,MTH,2,1.5,2024,4,2024,3,08,31
2024-08-31,54727723,54727732,March,313240364412.41,691675379586.27,378435015173.86,1,7,7,70,D,MTH,2,1.6,2024,4,2024,3,08,31
2024-08-31,54727723,54727733,April,638520361158.51,462339570809.39,-176180790349.12,1,8,8,80,D,MTH,2,1.7,2024,4,2024,3,08,31
2024-08-31,54727723,54727734,May,307486880350.41,547835120008.78,240348239658.37,1,9,9,90,D,MTH,2,1.8,2024,4,2024,3,08,31
2024-08-31,54727723,54727738,June,418316902368.96,646085314907.01,227768412538.05,1,10,10,100,D,MTH,2,1.9,2024,4,2024,3,08,31
2024-08-31,54727723,54727729,December,454942371659.52,539943108237.40,85000736577.88,1,4,4,40,D,MTH,2,1.3,2024,4,2024,3,08,31
2024-08-31,null,54727723,FY 2023,null,null,null,1,1,1,10,S,SL,1,1,2024,4,2024,3,08,31
2024-08-31,54727723,54727726,October,318500079859.09,406374243972.26,87874164113.17,1,2,2,20,D,MTH,2,1.1,2024,4,2024,3,08,31
2024-08-31,54727723,54727728,November,252110808982.40,500645689634.98,248534880652.58,1,3,3,30,D,MTH,2,1.2,2024,4,2024,3,08,31
2024-08-31,54727759,54727792,May,323646986978.40,670777880670.05,347130893691.65,1,23,23,230,D,MTH,2,2.8,2024,4,2024,3,08,31
2024-08-31,54727759,54727796,June,466254918407.16,537220210883.50,70965292476.34,1,24,24,240,D,MTH,2,2.9,2024,4,2024,3,08,31
2024-08-31,54727759,54727801,July,330377428300.09,574118515597.52,243741087297.43,1,25,25,250,D,MTH,2,2.10,2024,4,2024,3,08,31
2024-08-31,54727759,54727805,August,306539737019.32,686620142453.82,380080405434.50,1,26,26,260,D,MTH,2,2.11,2024,4,2024,3,08,31
2024-08-31,54727759,54727809,Year-to-Date,4391115933761.17,6288194931702.95,1897078997941.78,1,27,27,280,T,SL,2,2.12,2024,4,2024,3,08,31
2024-08-31,54727723,54727730,January,447288317962.29,486072090101.51,38783772139.22,1,5,5,50,D,MTH,2,1.4,2024,4,2024,3,08,31
2024-08-31,54727759,54727772,December,429310654566.08,558664769130.32,129354114564.24,1,18,18,180,D,MTH,2,2.3,2024,4,2024,3,08,31
2024-08-31,54727759,54727776,January,477319655457.16,499250008026.88,21930352569.72,1,19,19,190,D,MTH,2,2.4,2024,4,2024,3,08,31
2024-08-31,54727759,54727780,February,271126068759.09,567400720600.28,296274651841.19,1,20,20,200,D,MTH,2,2.5,2024,4,2024,3,08,31
2024-08-31,54727759,54727783,March,332078814395.98,568634767671.20,236555953275.22,1,21,21,210,D,MTH,2,2.6,2024,4,2024,3,08,31
2024-08-31,54727759,54727788,April,776198093176.94,566668786551.61,-209529306625.33,1,22,22,220,D,MTH,2,2.7,2024,4,2024,3,08,31
2024-07-31,54441075,54441112,April,776198093176.94,566668786551.61,-209529306625.33,1,22,22,220,D,MTH,2,2.7,2024,4,2024,3,07,31
2024-07-31,54441075,54441115,May,323646986978.40,670777880670.05,347130893691.65,1,23,23,230,D,MTH,2,2.8,2024,4,2024,3,07,31
2024-07-31,54441075,54441119,June,466254918407.16,537220210883.50,70965292476.34,1,24,24,240,D,MTH,2,2.9,2024,4,2024,3,07,31
2024-07-31,54441075,54441121,July,330377428300.09,574118515597.52,243741087297.43,1,25,25,250,D,MTH,2,2.10,2024,4,2024,3,07,31
2024-07-31,54441075,54441123,Year-to-Date,4084576196741.85,5601574789249.13,1516998592507.28,1,26,26,280,T,SL,2,2.11,2024,4,2024,3,07,31
2024-07-31,null,54441015,FY 2023,null,null,null,1,1,1,10,S,SL,1,1,2024,4,2024,3,07,31
2024-07-31,54441015,54441023,October,318500079859.09,406374243972.26,87874164113.17,1,2,2,20,D,MTH,2,1.1,2024,4,2024,3,07,31
2024-07-31,54441015,54441026,November,252110808982.40,500645689634.98,248534880652.58,1,3,3,30,D,MTH,2,1.2,2024,4,2024,3,07,31
2024-07-31,54441015,54441054,August,283130206157.26,193874633463.53,-89255572693.73,1,12,12,120,D,MTH,2,1.11,2024,4,2024,3,07,31
2024-07-31,54441015,54441056,September,467474927288.69,638189864949.25,170714937660.56,1,13,13,130,D,MTH,2,1.12,2024,4,2024,3,07,31
2024-07-31,54441015,54441074,Year-to-Date,4439285983839.27,6134525719857.94,1695239736018.67,1,14,14,140,T,SL,2,1.13,2024,4,2024,3,07,31
2024-07-31,null,54441075,FY 2024,null,null,null,1,15,15,150,S,SL,1,2,2024,4,2024,3,07,31
2024-07-31,54441075,54441077,October,403433540919.80,469997092049.53,66563551129.73,1,16,16,160,D,MTH,2,2.1,2024,4,2024,3,07,31
2024-07-31,54441075,54441078,November,274830035781.15,588842038068.24,314012002287.09,1,17,17,170,D,MTH,2,2.2,2024,4,2024,3,07,31
2024-07-31,54441075,54441079,December,429310654566.08,558664769130.32,129354114564.24,1,18,18,180,D,MTH,2,2.3,2024,4,2024,3,07,31
2024-07-31,54441075,54441080,January,477319655457.16,499250008026.88,21930352569.72,1,19,19,190,D,MTH,2,2.4,2024,4,2024,3,07,31
2024-07-31,54441075,54441096,February,271126068759.09,567400720600.28,296274651841.19,1,20,20,200,D,MTH,2,2.5,2024,4,2024,3,07,31
2024-07-31,54441075,54441108,March,332078814395.98,568634767671.20,236555953275.22,1,21,21,210,D,MTH,2,2.6,2024,4,2024,3,07,31
2024-07-31,54441015,54441029,December,454942371659.52,539943108237.40,85000736577.88,1,4,4,40,D,MTH,2,1.3,2024,4,2024,3,07,31
2024-07-31,54441015,54441032,January,447288317962.29,486072090101.51,38783772139.22,1,5,5,50,D,MTH,2,1.4,2024,4,2024,3,07,31
2024-07-31,54441015,54441035,February,262113909495.88,524547752690.11,262433843194.23,1,6,6,60,D,MTH,2,1.5,2024,4,2024,3,07,31
2024-07-31,54441015,54441040,March,313240364412.41,691675379586.27,378435015173.86,1,7,7,70,D,MTH,2,1.6,2024,4,2024,3,07,31
2024-07-31,54441015,54441043,April,638520361158.51,462339570809.39,-176180790349.12,1,8,8,80,D,MTH,2,1.7,2024,4,2024,3,07,31
2024-07-31,54441015,54441046,May,307486880350.41,547835120008.78,240348239658.37,1,9,9,90,D,MTH,2,1.8,2024,4,2024,3,07,31
2024-07-31,54441015,54441049,June,418316902368.96,646085314907.01,227768412538.05,1,10,10,100,D,MTH,2,1.9,2024,4,2024,3,07,31
2024-07-31,54441015,54441051,July,276160854143.85,496942951497.45,220782097353.60,1,11,11,110,D,MTH,2,1.10,2024,4,2024,3,07,31
2024-06-30,54224657,54224701,April,638520361158.51,462339570809.39,-176180790349.12,1,8,8,80,D,MTH,2,1.7,2024,3,2024,2,06,30
2024-06-30,54224657,54224703,May,307486880350.41,547835120008.78,240348239658.37,1,9,9,90,D,MTH,2,1.8,2024,3,2024,2,06,30
2024-06-30,54224657,54224708,June,418316902368.96,646085314907.01,227768412538.05,1,10,10,100,D,MTH,2,1.9,2024,3,2024,2,06,30
2024-06-30,54224657,54224713,July,276160854143.85,496942951497.45,220782097353.60,1,11,11,110,D,MTH,2,1.10,2024,3,2024,2,06,30
2024-06-30,54224657,54224718,August,283130206157.26,193874633463.53,-89255572693.73,1,12,12,120,D,MTH,2,1.11,2024,3,2024,2,06,30
2024-06-30,54224657,54224721,September,467474927288.69,638189864949.25,170714937660.56,1,13,13,130,D,MTH,2,1.12,2024,3,2024,2,06,30
2024-06-30,null,54224657,FY 2023,null,null,null,1,1,1,10,S,SL,1,1,2024,3,2024,2,06,30
2024-06-30,54224657,54224676,October,318500079859.09,406374243972.26,87874164113.17,1,2,2,20,D,MTH,2,1.1,2024,3,2024,2,06,30
2024-06-30,54224657,54224680,November,252110808982.40,500645689634.98,248534880652.58,1,3,3,30,D,MTH,2,1.2,2024,3,2024,2,06,30
2024-06-30,54224657,54224683,December,454942371659.52,539943108237.40,85000736577.88,1,4,4,40,D,MTH,2,1.3,2024,3,2024,2,06,30
2024-06-30,54224657,54224686,January,447288317962.29,486072090101.51,38783772139.22,1,5,5,50,D,MTH,2,1.4,2024,3,2024,2,06,30
2024-06-30,54224657,54224687,February,262113909495.88,524547752690.11,262433843194.23,1,6,6,60,D,MTH,2,1.5,2024,3,2024,2,06,30
2024-06-30,54224657,54224696,March,313240364412.41,691675379586.27,378435015173.86,1,7,7,70,D,MTH,2,1.6,2024,3,2024,2,06,30
2024-06-30,54224657,54224726,Year-to-Date,4439285983839.27,6134525719857.94,1695239736018.67,1,14,14,140,T,SL,2,1.13,2024,3,2024,2,06,30
2024-06-30,null,54224735,FY 2024,null,null,null,1,15,15,150,S,SL,1,2,2024,3,2024,2,06,30
2024-06-30,54224735,54224739,October,403433540919.80,469997092049.53,66563551129.73,1,16,16,160,D,MTH,2,2.1,2024,3,2024,2,06,30
2024-06-30,54224735,54224740,November,274830035781.15,588842038068.24,314012002287.09,1,17,17,170,D,MTH,2,2.2,2024,3,2024,2,06,30
2024-06-30,54224735,54224741,December,429310654566.08,558664769130.32,129354114564.24,1,18,18,180,D,MTH,2,2.3,2024,3,2024,2,06,30
2024-06-30,54224735,54224742,January,477319655457.16,499250008026.88,21930352569.72,1,19,19,190,D,MTH,2,2.4,2024,3,2024,2,06,30
2024-06-30,54224735,54224743,February,271126068759.09,567400720600.28,296274651841.19,1,20,20,200,D,MTH,2,2.5,2024,3,2024,2,06,30
2024-06-30,54224735,54224745,April,776198093176.94,566668786551.61,-209529306625.33,1,22,22,220,D,MTH,2,2.7,2024,3,2024,2,06,30
2024-06-30,54224735,54224746,May,323646986978.40,670777880670.05,347130893691.65,1,23,23,230,D,MTH,2,2.8,2024,3,2024,2,06,30
2024-06-30,54224735,54224749,June,466254918407.16,532220210883.50,65965292476.34,1,24,24,240,D,MTH,2,2.9,2024,3,2024,2,06,30
2024-06-30,54224735,54224751,Year-to-Date,3754198768441.76,5022456273651.61,1268257505209.85,1,25,25,280,T,SL,2,2.10,2024,3,2024,2,06,30
2024-06-30,54224735,54224744,March,332078814395.98,568634767671.20,236555953275.22,1,21,21,210,D,MTH,2,2.6,2024,3,2024,2,06,30
2024-05-31,null,54021696,FY 2023,null,null,null,1,1,1,10,S,SL,1,1,2024,3,2024,2,05,31
2024-05-31,54021696,54021713,October,318500079859.09,406374243972.26,87874164113.17,1,2,2,20,D,MTH,2,1.1,2024,3,2024,2,05,31
2024-05-31,54021696,54021716,November,252110808982.40,500645689634.98,248534880652.58,1,3,3,30,D,MTH,2,1.2,2024,3,2024,2,05,31
2024-05-31,54021696,54021722,December,454942371659.52,539943108237.40,85000736577.88,1,4,4,40,D,MTH,2,1.3,2024,3,2024,2,05,31
2024-05-31,54021696,54021724,January,447288317962.29,486072090101.51,38783772139.22,1,5,5,50,D,MTH,2,1.4,2024,3,2024,2,05,31
2024-05-31,54021696,54021726,February,262113909495.88,524547752690.11,262433843194.23,1,6,6,60,D,MTH,2,1.5,2024,3,2024,2,05,31
2024-05-31,54021696,54021727,March,313240364412.41,691675379586.27,378435015173.86,1,7,7,70,D,MTH,2,1.6,2024,3,2024,2,05,31
2024-05-31,54021696,54021728,April,638520361158.51,462339570809.39,-176180790349.12,1,8,8,80,D,MTH,2,1.7,2024,3,2024,2,05,31
2024-05-31,54021696,54021729,May,307486880350.41,547835120008.78,240348239658.37,1,9,9,90,D,MTH,2,1.8,2024,3,2024,2,05,31
2024-05-31,54021696,54021730,June,418316902368.96,646085314907.01,227768412538.05,1,10,10,100,D,MTH,2,1.9,2024,3,2024,2,05,31
2024-05-31,54021696,54021731,July,276160854143.85,496942951497.45,220782097353.60,1,11,11,110,D,MTH,2,1.10,2024,3,2024,2,05,31
2024-05-31,54021735,54021772,Year-to-Date,3287943850034.60,4490236062768.11,1202292212733.51,1,24,24,280,T,SL,2,2.9,2024,3,2024,2,05,31
2024-05-31,54021735,54021751,December,429310654566.08,558664769130.32,129354114564.24,1,18,18,180,D,MTH,2,2.3,2024,3,2024,2,05,31
2024-05-31,54021735,54021755,January,477319655457.16,499250008026.88,21930352569.72,1,19,19,190,D,MTH,2,2.4,2024,3,2024,2,05,31
2024-05-31,54021735,54021760,February,271126068759.09,567400720600.28,296274651841.19,1,20,20,200,D,MTH,2,2.5,2024,3,2024,2,05,31
2024-05-31,54021735,54021762,March,332078814395.98,568634767671.20,236555953275.22,1,21,21,210,D,MTH,2,2.6,2024,3,2024,2,05,31
2024-05-31,54021735,54021765,April,776198093176.94,566668786551.61,-209529306625.33,1,22,22,220,D,MTH,2,2.7,2024,3,2024,2,05,31
2024-05-31,54021735,54021769,May,323646986978.40,670777880670.05,347130893691.65,1,23,23,230,D,MTH,2,2.8,2024,3,2024,2,05,31
2024-05-31,54021696,54021734,Year-to-Date,4439285983839.27,6134525719857.94,1695239736018.67,1,14,14,140,T,SL,2,1.13,2024,3,2024,2,05,31
2024-05-31,null,54021735,FY 2024,null,null,null,1,15,15,150,S,SL,1,2,2024,3,2024,2,05,31
2024-05-31,54021735,54021745,October,403433540919.80,469997092049.53,66563551129.73,1,16,16,160,D,MTH,2,2.1,2024,3,2024,2,05,31
2024-05-31,54021735,54021748,November,274830035781.15,588842038068.24,314012002287.09,1,17,17,170,D,MTH,2,2.2,2024,3,2024,2,05,31
2024-05-31,54021696,54021732,August,283130206157.26,193874633463.53,-89255572693.73,1,12,12,120,D,MTH,2,1.11,2024,3,2024,2,05,31
2024-05-31,54021696,54021733,September,467474927288.69,638189864949.25,170714937660.56,1,13,13,130,D,MTH,2,1.12,2024,3,2024,2,05,31
2024-04-30,53825726,53825730,October,318500079859.09,406374243972.26,87874164113.17,1,2,2,20,D,MTH,2,1.1,2024,3,2024,2,04,30
2024-04-30,53825726,53825732,November,252110808982.40,500645689634.98,248534880652.58,1,3,3,30,D,MTH,2,1.2,2024,3,2024,2,04,30
2024-04-30,53825726,53825734,December,454942371659.52,539943108237.40,85000736577.88,1,4,4,40,D,MTH,2,1.3,2024,3,2024,2,04,30
2024-04-30,53825726,53825737,January,447288317962.29,486072090101.51,38783772139.22,1,5,5,50,D,MTH,2,1.4,2024,3,2024,2,04,30
2024-04-30,53825726,53825753,February,262113909495.88,524547752690.11,262433843194.23,1,6,6,60,D,MTH,2,1.5,2024,3,2024,2,04,30
2024-04-30,53825726,53825758,March,313240364412.41,691675379586.27,378435015173.86,1,7,7,70,D,MTH,2,1.6,2024,3,2024,2,04,30
2024-04-30,53825726,53825760,April,638520361158.51,462339570809.39,-176180790349.12,1,8,8,80,D,MTH,2,1.7,2024,3,2024,2,04,30
2024-04-30,null,53825726,FY 2023,null,null,null,1,1,1,10,S,SL,1,1,2024,3,2024,2,04,30
2024-04-30,53825788,53825801,November,274830035781.15,588842038068.24,314012002287.09,1,17,17,170,D,MTH,2,2.2,2024,3,2024,2,04,30
2024-04-30,53825788,53825805,December,429310654566.08,558664769130.32,129354114564.24,1,18,18,180,D,MTH,2,2.3,2024,3,2024,2,04,30
2024-04-30,53825788,53825810,January,477319655457.16,499250008026.88,21930352569.72,1,19,19,190,D,MTH,2,2.4,2024,3,2024,2,04,30
2024-04-30,53825788,53825814,February,271126068759.09,567400720600.28,296274651841.19,1,20,20,200,D,MTH,2,2.5,2024,3,2024,2,04,30
2024-04-30,53825788,53825826,March,332078814395.98,568634767671.20,236555953275.22,1,21,21,210,D,MTH,2,2.6,2024,3,2024,2,04,30
2024-04-30,53825788,53825829,April,776198093176.94,566668786551.61,-209529306625.33,1,22,22,220,D,MTH,2,2.7,2024,3,2024,2,04,30
2024-04-30,53825788,53825831,Year-to-Date,2964296863056.20,3819458182098.06,855161319041.86,1,23,23,280,T,SL,2,2.8,2024,3,2024,2,04,30
2024-04-30,null,53825788,FY 2024,null,null,null,1,15,15,150,S,SL,1,2,2024,3,2024,2,04,30
2024-04-30,53825788,53825798,October,403433540919.80,469997092049.53,66563551129.73,1,16,16,160,D,MTH,2,2.1,2024,3,2024,2,04,30
2024-04-30,53825726,53825777,September,467473884607.69,638188822268.25,170714937660.56,1,13,13,130,D,MTH,2,1.12,2024,3,2024,2,04,30
2024-04-30,53825726,53825779,Year-to-Date,4439284941158.27,6134524677176.94,1695239736018.67,1,14,14,140,T,SL,2,1.13,2024,3,2024,2,04,30
2024-04-30,53825726,53825763,May,307486880350.41,547835120008.78,240348239658.37,1,9,9,90,D,MTH,2,1.8,2024,3,2024,2,04,30
2024-04-30,53825726,53825769,June,418316902368.96,646085314907.01,227768412538.05,1,10,10,100,D,MTH,2,1.9,2024,3,2024,2,04,30
